Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
JaVale McGee,2021-22,11,0.412,10,1.600,2669,ff41d4eb-89ef-11e6-8055-a45e60e298d3
Shawn Long,2016-17,11,2.345,9,1.667,469,eaba26d5-dec6-4889-a34e-1c9ed54435d2
JT Thor,2021-22,11,2.011,11,0.818,547,05aee81f-e652-4b0e-8097-dd3ed4128563
Josh Richardson,2021-22,11,0.335,10,1.000,3287,ff421202-89ef-11e6-aef1-a45e60e298d3
Moritz Wagner,2019-20,11,0.606,10,0.700,1815,fd8066cd-cf0f-428f-b5fa-00d6f695ef15
Wilson Chandler,2019-20,11,0.714,11,0.909,1541,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Joffrey Lauvergne,2017-18,11,1.010,10,1.100,1089,ff41dce3-89ef-11e6-87b6-a45e60e298d3
Georgios Papagiannis,2016-17,10,1.445,10,0.900,692,f887bc6f-d90c-4753-89c8-215b39745340
Trevor Ariza,2014-15,10,0.141,10,0.600,7100,ff41881e-89ef-11e6-ab27-a45e60e298d3
Anthony Davis,2020-21,10,0.365,9,0.778,2738,ff41df59-89ef-11e6-810a-a45e60e298d3
Luc Mbah a Moute,2015-16,10,0.369,9,0.556,2707,ff411475-89ef-11e6-8b53-a45e60e298d3
Devin Harris,2017-18,10,0.377,9,1.556,2650,ff41390f-89ef-11e6-a5b3-a45e60e298d3
Glen Davis,2013-14,10,0.290,10,1.300,3444,ff415440-89ef-11e6-aac5-a45e60e298d3
Ekpe Udoh,2018-19,10,1.458,9,1.000,686,ff4166f5-89ef-11e6-8268-a45e60e298d3
Shaun Livingston,2017-18,10,0.337,10,1.200,2968,ff41a4cc-89ef-11e6-930f-a45e60e298d3
Gary Trent Jr.,2021-22,10,0.189,10,0.500,5284,0b80d1c2-00eb-49cc-8454-f995afa6bad0
Zaza Pachulia,2013-14,10,0.405,9,1.444,2469,ff403f19-89ef-11e6-8e8d-a45e60e298d3
Deron Williams,2015-16,10,0.238,10,0.800,4206,ff42ef1c-89ef-11e6-aed4-a45e60e298d3
Omer Yurtseven,2021-22,10,0.675,9,0.667,1482,6811ad75-3527-4bfc-b0bc-8fd46ec62535
Jarred Vanderbilt,2019-20,10,10.101,10,1.100,99,fabe358f-a11c-417f-9ab8-e86e2de29a40
Kyle Lowry,2021-22,10,0.206,10,0.500,4848,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Collin Sexton,2018-19,10,0.191,10,1.700,5239,94a82de9-0378-456b-b8b2-0b0e34a77f19
Willie Cauley-Stein,2021-22,10,2.646,9,0.778,378,ff402fd4-89ef-11e6-b6dd-a45e60e298d3
James Harden,2015-16,10,0.150,9,0.444,6672,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Dewayne Dedmon,2014-15,10,0.616,9,1.333,1624,ff41de23-89ef-11e6-a0fc-a45e60e298d3
Metta World Peace,2013-14,10,1.374,7,0.286,728,ff41660f-89ef-11e6-a8a2-a45e60e298d3
LaMarcus Aldridge,2020-21,10,0.728,10,1.500,1374,ff4291dc-89ef-11e6-8416-a45e60e298d3
De'Andre Hunter,2019-20,10,0.233,10,0.900,4291,494799ae-6017-4621-8612-c0db516ec802
Alexis Ajinca,2013-14,10,0.563,10,0.300,1775,ff424ec0-89ef-11e6-8c87-a45e60e298d3
Jabari Parker,2021-22,10,4.425,10,1.400,226,ff428c78-89ef-11e6-a777-a45e60e298d3
Robert Williams III,2018-19,10,1.605,10,2.200,623,79b83f96-5723-4219-b521-57de6111ee97
Aron Baynes,2013-14,10,0.866,10,1.300,1155,ff413e73-89ef-11e6-a5df-a45e60e298d3
Bruce Brown,2020-21,10,0.283,10,1.300,3538,c533a0b5-c755-4432-8f91-21478b6fb23e
Wilson Chandler,2014-15,10,0.204,9,0.556,4899,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Kosta Koufos,2013-14,10,0.392,9,0.667,2552,ff41fdee-89ef-11e6-855b-a45e60e298d3
Hassan Whiteside,2015-16,10,0.216,9,0.222,4630,ff425d2b-89ef-11e6-8e2c-a45e60e298d3
Trevor Ariza,2015-16,10,0.164,9,1.222,6088,ff41881e-89ef-11e6-ab27-a45e60e298d3
Vince Carter,2018-19,10,0.347,9,0.778,2878,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Glenn Robinson III,2019-20,10,0.270,9,1.444,3698,ff420599-89ef-11e6-993f-a45e60e298d3
Devin Booker,2015-16,10,0.235,9,0.889,4253,ff426a0f-89ef-11e6-8fdd-a45e60e298d3
Eric Gordon,2019-20,10,0.327,10,0.800,3060,ff4252dc-89ef-11e6-8da2-a45e60e298d3
Matt Barnes,2015-16,10,0.221,9,0.333,4526,ff4022fa-89ef-11e6-ab56-a45e60e298d3
Cheick Diallo,2018-19,10,0.517,9,0.889,1936,a6c829d1-1537-48bb-9445-733445a8696c
Reggie Evans,2014-15,10,0.691,9,0.778,1448,ff41ae73-89ef-11e6-97be-a45e60e298d3
Robbie Hummel,2014-15,10,0.701,10,0.800,1427,ff42c851-89ef-11e6-a284-a45e60e298d3
Jason Smith,2014-15,10,0.298,10,0.900,3351,ff42bb1c-89ef-11e6-91a1-a45e60e298d3
Josh Richardson,2018-19,10,0.194,10,1.400,5145,ff421202-89ef-11e6-aef1-a45e60e298d3
Chandler Parsons,2014-15,10,0.227,8,1.500,4405,ff4224a6-89ef-11e6-a55a-a45e60e298d3
Joe Johnson,2015-16,10,0.161,9,1.222,6203,ff420245-89ef-11e6-a51a-a45e60e298d3
Tobias Harris,2020-21,10,0.198,10,0.900,5045,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Otto Porter Jr.,2018-19,10,0.287,9,1.000,3480,ff420a7a-89ef-11e6-972c-a45e60e298d3
Greg Smith,2014-15,10,1.399,10,1.400,715,ff425259-89ef-11e6-b2d2-a45e60e298d3
Chris Kaman,2014-15,10,0.360,10,0.800,2776,ff42b84c-89ef-11e6-ad7e-a45e60e298d3
Johnny O'Bryant III,2015-16,10,0.612,10,0.800,1635,ff42ab2e-89ef-11e6-8a46-a45e60e298d3
Admiral Schofield,2019-20,10,1.312,10,1.100,762,2c55b7a7-23c6-453c-a8f3-1fd941ff4964
Sam Dekker,2018-19,10,0.626,9,0.778,1598,ff42ce7d-89ef-11e6-b807-a45e60e298d3
Jamorko Pickett,2021-22,10,2.747,10,0.900,364,23fcb40c-c03f-4ab8-ab41-64770b94bf86
Guerschon Yabusele,2018-19,10,1.825,10,1.400,548,0ea87df3-a106-434c-a42d-60d1c22eed54
Nathan Knight,2020-21,10,1.704,10,0.500,587,182dfb91-773c-40d8-add3-d3ae277d4702
Cheick Diallo,2017-18,10,0.765,10,1.300,1308,a6c829d1-1537-48bb-9445-733445a8696c
Jaren Jackson Jr.,2020-21,10,1.103,10,1.200,907,9b2369c7-8445-48db-9fb5-99c10ec4b942
Mike Muscala,2015-16,10,0.809,10,1.200,1236,ff421b63-89ef-11e6-8715-a45e60e298d3
Alen Smailagic,2019-20,10,3.521,9,0.000,284,155d8dd9-5a5e-46be-98e8-f8f0c89f2276
Anthony Tolliver,2016-17,10,0.343,8,0.875,2913,ff4200a1-89ef-11e6-8786-a45e60e298d3
Andre Iguodala,2021-22,10,0.747,9,0.889,1338,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Rudy Gay,2020-21,10,0.352,10,1.500,2837,ff4039fa-89ef-11e6-bd79-a45e60e298d3
Terance Mann,2020-21,10,0.301,10,1.000,3320,43dcd2b9-2845-490a-9fc4-d610c433ac4c
Noah Vonleh,2019-20,10,1.236,9,1.333,809,ff41224a-89ef-11e6-98eb-a45e60e298d3
Justin Patton,2020-21,10,1.942,8,0.875,515,de15453f-ae2f-477a-b184-2e5d7deeb393
Kawhi Leonard,2018-19,10,0.165,9,1.000,6049,ff427a33-89ef-11e6-ab99-a45e60e298d3
Willie Reed,2015-16,10,1.193,10,1.100,838,ff42edbd-89ef-11e6-b56b-a45e60e298d3
Michael Beasley,2017-18,10,0.310,10,0.500,3229,ff41b3c0-89ef-11e6-b9a4-a45e60e298d3
Dwight Howard,2020-21,10,0.363,9,1.222,2755,ff418bd7-89ef-11e6-9e3d-a45e60e298d3
Mikal Bridges,2019-20,10,0.236,10,0.400,4230,5ba5cb78-f1ce-4eb1-87f9-9a24af7e28da
Kyle O'Quinn,2013-14,10,0.435,10,1.500,2301,ff41bd54-89ef-11e6-a862-a45e60e298d3
Chris Andersen,2016-17,10,4.464,10,0.700,224,ff419e1e-89ef-11e6-b934-a45e60e298d3
Trevor Ariza,2021-22,10,1.068,8,0.625,936,ff41881e-89ef-11e6-ab27-a45e60e298d3
Olivier Sarr,2021-22,10,1.160,10,1.000,862,584a880d-84b9-40fd-876e-852044392606
Trevor Booker,2014-15,10,0.345,9,0.556,2902,ff4277c5-89ef-11e6-926b-a45e60e298d3
Ryan Hollins,2014-15,10,1.148,8,0.250,871,ff42c49c-89ef-11e6-9911-a45e60e298d3
Mike Scott,2020-21,10,0.546,8,0.625,1832,ff4161eb-89ef-11e6-a423-a45e60e298d3
Mikal Bridges,2020-21,9,0.146,9,0.889,6144,5ba5cb78-f1ce-4eb1-87f9-9a24af7e28da
Vince Carter,2013-14,9,0.219,9,0.667,4112,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Alfonzo McKinnie,2018-19,9,0.345,9,0.778,2608,59da7265-5163-4037-beaf-ddf3b79b6ddc
Cristiano Felicio,2015-16,9,1.440,8,0.625,625,ff410d63-89ef-11e6-9df8-a45e60e298d3
Carl Landry,2014-15,9,0.384,8,0.750,2344,ff414dd9-89ef-11e6-bb32-a45e60e298d3
Perry Jones III,2013-14,9,0.573,9,1.000,1570,ff4230b8-89ef-11e6-bc2a-a45e60e298d3
Gary Payton II,2021-22,9,0.303,9,0.556,2970,a53f4c58-d55e-4571-a980-808bdd874241
Christian Wood,2018-19,9,1.627,9,1.111,553,ff4290f8-89ef-11e6-8dd1-a45e60e298d3
Cade Cunningham,2021-22,9,0.213,9,0.667,4220,6af6917f-3d43-4983-a230-0d9ca86a005a
Cole Aldrich,2016-17,9,0.854,9,0.444,1054,ff424c42-89ef-11e6-abc4-a45e60e298d3
Romeo Langford,2021-22,9,0.578,8,1.250,1558,5fda86da-3a97-4b24-8a01-02ad5baec41c
James Johnson,2020-21,9,0.412,7,0.286,2182,ff42429c-89ef-11e6-ba59-a45e60e298d3
Boban Marjanovic,2018-19,9,0.545,9,1.222,1651,ff421770-89ef-11e6-b651-a45e60e298d3
DeMarcus Cousins,2021-22,9,0.577,8,0.250,1559,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
Anthony Lamb,2020-21,9,1.023,9,0.667,880,136d2401-199b-4ad3-8f67-d58555fbdcc4
Amir Coffey,2021-22,9,0.282,9,1.111,3197,9703e798-53ed-483a-b30e-6fe843a9f2cb
Tiago Splitter,2015-16,9,0.777,9,0.222,1158,ff427ab3-89ef-11e6-9d30-a45e60e298d3
Jae Crowder,2018-19,9,0.193,9,0.667,4660,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Fred VanVleet,2021-22,9,0.175,9,0.333,5136,4740d4bd-1b18-4cb3-896f-d6472b01fdea
Deyonta Davis,2016-17,9,1.860,7,2.000,484,d61c82b0-75ce-417b-9d4e-d5df88de28e1
Gary Neal,2013-14,9,0.404,9,1.111,2230,ff40228c-89ef-11e6-9664-a45e60e298d3
Aron Baynes,2015-16,9,0.362,7,0.714,2485,ff413e73-89ef-11e6-a5df-a45e60e298d3
Derrick Favors,2013-14,9,0.221,9,1.222,4071,ff4036a1-89ef-11e6-a631-a45e60e298d3
Anthony Randolph,2013-14,9,0.844,8,1.375,1066,ff41d6cc-89ef-11e6-b70b-a45e60e298d3
Trevor Ariza,2018-19,9,0.187,9,1.333,4805,ff41881e-89ef-11e6-ab27-a45e60e298d3
Gordon Hayward,2021-22,9,0.275,8,0.375,3277,ff419928-89ef-11e6-9305-a45e60e298d3
Donatas Motiejunas,2015-16,9,0.694,9,0.778,1297,ff41d763-89ef-11e6-8b59-a45e60e298d3
Alec Peters,2017-18,9,2.018,9,1.000,446,576ff43f-4403-4765-b701-f51119e8faeb
Paul Zipser,2017-18,9,0.557,8,1.000,1615,0dca9253-39dd-4d48-97fe-5f70ce71db10
Andre Iguodala,2017-18,9,0.222,9,1.111,4056,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Jonas Valanciunas,2015-16,9,0.256,7,1.000,3517,ff429666-89ef-11e6-a005-a45e60e298d3
Jonas Jerebko,2014-15,9,0.361,6,0.286,2490,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Matt Barnes,2016-17,9,0.248,8,0.625,3632,ff4022fa-89ef-11e6-ab56-a45e60e298d3
Javonte Green,2020-21,9,0.921,9,1.111,977,a389b669-fcf5-4dec-a584-753879959099
Ben McLemore,2021-22,9,0.343,9,0.333,2626,ff414373-89ef-11e6-838d-a45e60e298d3
Lance Stephenson,2018-19,9,0.373,8,1.375,2411,ff426e70-89ef-11e6-8e05-a45e60e298d3
Mindaugas Kuzminskas,2016-17,9,0.444,8,1.375,2026,085d9196-a739-485c-ad44-dc62bebbb410
Justin Hamilton,2014-15,9,0.666,9,1.333,1352,ff41e1d1-89ef-11e6-bc90-a45e60e298d3
Moritz Wagner,2020-21,9,0.583,9,1.000,1545,fd8066cd-cf0f-428f-b5fa-00d6f695ef15
Marreese Speights,2017-18,9,0.675,9,1.222,1334,ff42334c-89ef-11e6-86f9-a45e60e298d3
Jayson Tatum,2017-18,9,0.152,9,0.444,5906,986b713a-b20b-4eb0-919e-c859d0508af7
Salah Mejri,2016-17,9,0.539,8,0.875,1671,ff41be94-89ef-11e6-9db7-a45e60e298d3
Jeremy Lamb,2018-19,9,0.197,9,1.667,4576,ff42c6f3-89ef-11e6-b43f-a45e60e298d3
Jalen Brunson,2021-22,9,0.147,8,1.000,6119,55a67dca-0c9e-4827-a122-93e74f23c8be
Ben Simmons,2019-20,9,0.216,9,0.333,4173,39109a9f-6683-4aab-984e-34e0bbf6309b
Torrey Craig,2020-21,9,0.418,9,1.111,2155,a5e7ac10-9637-40cd-a5c2-644cbf8b1bc6
Jeff Ayres,2014-15,9,1.189,8,0.250,757,ff42ac8c-89ef-11e6-847d-a45e60e298d3
Jonas Jerebko,2016-17,9,0.330,8,1.250,2725,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Kemba Walker,2019-20,9,0.187,9,0.333,4816,ff418a33-89ef-11e6-a46e-a45e60e298d3
Kelly Oubre Jr.,2017-18,9,0.188,8,0.000,4797,ff425a5c-89ef-11e6-85ff-a45e60e298d3
Eric Gordon,2017-18,9,0.167,8,0.250,5401,ff4252dc-89ef-11e6-8da2-a45e60e298d3
Kevin Seraphin,2016-17,9,0.761,9,1.111,1182,ff419645-89ef-11e6-9aa0-a45e60e298d3
Al-Farouq Aminu,2015-16,9,0.165,9,1.778,5463,ff41c24a-89ef-11e6-9d40-a45e60e298d3
Boris Diaw,2013-14,9,0.180,8,0.625,5004,ff42afb5-89ef-11e6-954e-a45e60e298d3
Khris Middleton,2013-14,9,0.197,7,0.571,4577,ff413d99-89ef-11e6-83e1-a45e60e298d3
Gerald Green,2016-17,9,0.627,9,1.333,1435,ff415a3a-89ef-11e6-a0bf-a45e60e298d3
Paul Pierce,2015-16,9,0.358,9,0.889,2513,ff41a038-89ef-11e6-abdf-a45e60e298d3
Danuel House Jr.,2018-19,9,0.391,9,1.000,2300,5f053600-9d58-4d87-aaa5-1117ac33da25
Nemanja Bjelica,2017-18,9,0.317,8,0.250,2842,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Mike Scott,2013-14,9,0.294,8,0.500,3063,ff4161eb-89ef-11e6-a423-a45e60e298d3
Timothe Luwawu-Cabarrot,2020-21,9,0.401,8,1.125,2245,d25f3808-2a1c-48a1-b8df-5cff2cdce21e
Trevor Ariza,2016-17,9,0.138,9,1.556,6542,ff41881e-89ef-11e6-ab27-a45e60e298d3
Josh Jackson,2021-22,9,0.533,8,1.375,1690,5bb515ad-3c45-4b77-8e12-1e943b00ed20
Maurice Harkless,2016-17,9,0.193,8,1.250,4666,ff419068-89ef-11e6-bc37-a45e60e298d3
Tarik Black,2014-15,9,0.400,9,0.556,2251,ff414c70-89ef-11e6-80db-a45e60e298d3
Jonas Valanciunas,2020-21,9,0.219,8,0.750,4112,ff429666-89ef-11e6-a005-a45e60e298d3
Solomon Hill,2015-16,9,0.425,8,0.125,2120,ff4029c7-89ef-11e6-b1ae-a45e60e298d3
Naz Reid,2019-20,9,0.848,9,1.222,1061,6c971d53-3cd2-452e-af3e-bef339ad3929
Stephen Curry,2021-22,9,0.148,9,0.889,6077,ff4179a1-89ef-11e6-909f-a45e60e298d3
Quincy Acy,2017-18,9,0.354,9,0.556,2544,ff429f6b-89ef-11e6-86ae-a45e60e298d3
Nikola Vucevic,2018-19,9,0.172,8,1.250,5245,ff4220dc-89ef-11e6-83c6-a45e60e298d3
Udonis Haslem,2013-14,9,0.600,9,1.222,1501,ff413211-89ef-11e6-8e43-a45e60e298d3
Chandler Parsons,2013-14,9,0.152,8,0.750,5905,ff4224a6-89ef-11e6-a55a-a45e60e298d3
JJ Hickson,2015-16,9,1.025,8,0.750,878,ff426a87-89ef-11e6-b954-a45e60e298d3
Channing Frye,2014-15,9,0.250,9,1.222,3606,ff402140-89ef-11e6-aa13-a45e60e298d3
Derrick Jones Jr.,2019-20,9,0.299,7,1.143,3012,0511e7cf-e543-4547-aa9d-1c80e0ec3ad8
Jarell Martin,2015-16,9,1.095,8,1.375,822,ff41952b-89ef-11e6-9e9a-a45e60e298d3
Reggie Jackson,2020-21,9,0.209,9,1.000,4316,ff423c7a-89ef-11e6-94b0-a45e60e298d3
Jeff Green,2016-17,9,0.297,8,1.250,3030,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Carlos Boozer,2013-14,9,0.215,9,1.222,4193,ff42bc0c-89ef-11e6-bb81-a45e60e298d3
Davis Bertans,2017-18,9,0.392,8,0.875,2294,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Mike Muscala,2020-21,9,0.673,6,0.667,1338,ff421b63-89ef-11e6-8715-a45e60e298d3
Gary Clark,2019-20,9,0.601,8,0.750,1498,59c096a0-cb02-4eec-a34d-d62f6bd8ce8e
Chris Paul,2018-19,9,0.198,8,0.250,4548,ff4144dc-89ef-11e6-85fd-a45e60e298d3
Al-Farouq Aminu,2013-14,9,0.231,8,0.750,3897,ff41c24a-89ef-11e6-9d40-a45e60e298d3
Wesley Matthews,2015-16,9,0.165,9,0.667,5462,ff41c663-89ef-11e6-9a14-a45e60e298d3
Austin Rivers,2019-20,9,0.234,8,0.500,3846,ff424f4c-89ef-11e6-9d45-a45e60e298d3
Josh Smith,2013-14,9,0.171,9,0.222,5268,ff422528-89ef-11e6-814b-a45e60e298d3
Festus Ezeli,2014-15,9,0.650,9,1.000,1385,ff41ab21-89ef-11e6-b0b1-a45e60e298d3
Tyler Zeller,2016-17,9,0.748,9,0.556,1204,ff4287f3-89ef-11e6-ad05-a45e60e298d3
Jabari Parker,2016-17,9,0.264,8,1.375,3414,ff428c78-89ef-11e6-a777-a45e60e298d3
Omri Casspi,2015-16,9,0.231,8,0.222,3896,ff41a10a-89ef-11e6-9f16-a45e60e298d3
Ryan Hollins,2015-16,9,1.025,9,1.000,878,ff42c49c-89ef-11e6-9911-a45e60e298d3
Nikola Pekovic,2014-15,8,0.528,8,0.750,1514,ff42764a-89ef-11e6-bf0d-a45e60e298d3
Moses Moody,2021-22,8,0.554,8,0.250,1445,51ed1e0d-53d3-46fb-8e57-81441fb6f806
Bojan Bogdanovic,2021-22,8,0.170,8,1.250,4714,ff42b023-89ef-11e6-b4a8-a45e60e298d3
Josh Hart,2021-22,8,0.219,8,1.000,3645,2ac853c4-6186-4283-bf23-91ef69ccb423
Eric Bledsoe,2018-19,8,0.140,8,1.125,5727,ff403c19-89ef-11e6-8fd5-a45e60e298d3
Thomas Robinson,2015-16,8,0.443,5,0.400,1807,ff4223ab-89ef-11e6-8980-a45e60e298d3
Paul Millsap,2014-15,8,0.139,8,0.875,5751,ff415538-89ef-11e6-9b07-a45e60e298d3
Nick Collison,2015-16,8,0.525,8,1.125,1523,ff42462b-89ef-11e6-a23e-a45e60e298d3
Dennis Schroder,2021-22,8,0.218,8,0.875,3671,ff4217f3-89ef-11e6-ae83-a45e60e298d3
Danilo Gallinari,2017-18,8,0.602,7,1.000,1328,ff41b782-89ef-11e6-a39f-a45e60e298d3
Andrew Wiggins,2020-21,8,0.155,6,0.000,5158,ff4187ba-89ef-11e6-9d60-a45e60e298d3
Deron Williams,2016-17,8,0.221,8,0.625,3628,ff42ef1c-89ef-11e6-aed4-a45e60e298d3
Ish Wainright,2021-22,8,0.995,7,0.286,804,4bd8cb26-5833-4218-8b7d-4e43ca2d4f20
Kenrich Williams,2019-20,8,0.455,8,0.250,1759,97557441-df62-4371-8720-66f68535b73c
Wesley Matthews,2021-22,8,0.284,7,1.000,2821,ff41c663-89ef-11e6-9a14-a45e60e298d3
Ed Davis,2018-19,8,0.261,7,0.857,3070,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Khris Middleton,2014-15,8,0.159,8,0.875,5017,ff413d99-89ef-11e6-83e1-a45e60e298d3
Paul George,2019-20,8,0.203,8,0.750,3936,ff412894-89ef-11e6-ac03-a45e60e298d3
Chris Andersen,2015-16,8,0.879,7,0.429,910,ff419e1e-89ef-11e6-b934-a45e60e298d3
Al Jefferson,2014-15,8,0.210,8,0.500,3806,ff42d721-89ef-11e6-a9ef-a45e60e298d3
Darrell Arthur,2017-18,8,2.730,8,1.500,293,ff417a05-89ef-11e6-9246-a45e60e298d3
Jimmy Butler,2018-19,8,0.149,7,1.000,5379,ff41f5c7-89ef-11e6-8f93-a45e60e298d3
Gerald Green,2018-19,8,0.250,6,1.167,3199,ff415a3a-89ef-11e6-a0bf-a45e60e298d3
Markieff Morris,2015-16,8,0.243,7,0.857,3287,ff41cb11-89ef-11e6-8285-a45e60e298d3
Chandler Parsons,2017-18,8,0.611,6,0.833,1309,ff4224a6-89ef-11e6-a55a-a45e60e298d3
Ed Davis,2019-20,8,1.297,8,1.375,617,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Anthony Tolliver,2019-20,8,0.424,7,0.714,1888,ff4200a1-89ef-11e6-8786-a45e60e298d3
J.J. Barea,2017-18,8,0.258,7,1.429,3105,ff420014-89ef-11e6-b704-a45e60e298d3
Jae Crowder,2019-20,8,0.152,8,1.500,5252,ff4213a6-89ef-11e6-89ce-a45e60e298d3
Larry Nance Jr.,2020-21,8,0.367,7,0.429,2181,ff410bab-89ef-11e6-856b-a45e60e298d3
Corey Brewer,2017-18,8,0.280,8,0.250,2854,ff41f768-89ef-11e6-ad78-a45e60e298d3
Neemias Queta,2021-22,8,3.306,8,0.875,242,ef80a503-87a5-4ed8-a351-b0be3f20fb3d
Anthony Edwards,2021-22,8,0.141,7,0.571,5665,4513d4f2-9315-4f88-bda2-896137de5a43
Dragan Bender,2019-20,8,1.363,8,1.125,587,89622f6d-3c47-450e-b072-d45620326c80
Alex Poythress,2018-19,8,1.212,8,0.375,660,0f7ec5da-c531-4b95-9f7d-3e1c76b8f7d2
Kelly Oubre Jr.,2018-19,8,0.195,8,0.625,4105,ff425a5c-89ef-11e6-85ff-a45e60e298d3
Jon Leuer,2018-19,8,0.969,7,1.286,826,ff414ec7-89ef-11e6-9e51-a45e60e298d3
Luc Mbah a Moute,2016-17,8,0.200,6,1.333,4004,ff411475-89ef-11e6-8b53-a45e60e298d3
Tobias Harris,2019-20,8,0.151,7,1.000,5308,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Skal Labissiere,2019-20,8,0.672,7,0.000,1190,0943dbc8-178e-4cab-97d6-3f31747698ab
Omri Casspi,2017-18,8,0.542,8,0.750,1477,ff41a10a-89ef-11e6-9f16-a45e60e298d3
JaMychal Green,2018-19,8,0.256,7,1.000,3125,ff42e921-89ef-11e6-a705-a45e60e298d3
David Nwaba,2020-21,8,0.559,8,1.375,1431,870be51c-f16f-41bf-8156-49630298686e
Josh Christopher,2021-22,8,0.290,6,1.333,2761,207daaca-464a-4e71-8c77-cae31615c0e3
Robert Covington,2017-18,8,0.141,7,1.429,5668,ff416430-89ef-11e6-88da-a45e60e298d3
Shaun Livingston,2018-19,8,0.303,7,0.286,2638,ff41a4cc-89ef-11e6-930f-a45e60e298d3
D.J. Wilson,2018-19,8,0.404,6,1.667,1982,8a7dd03d-8124-4597-9829-fd83b6c9690e
Nicolas Batum,2019-20,8,0.854,8,0.750,937,ff4239f0-89ef-11e6-a24c-a45e60e298d3
Wilson Chandler,2018-19,8,0.316,8,1.125,2530,ff41888f-89ef-11e6-8c6e-a45e60e298d3
Kelly Olynyk,2013-14,8,0.301,8,2.000,2659,ff426326-89ef-11e6-a607-a45e60e298d3
Patty Mills,2016-17,8,0.185,7,1.000,4331,ff4113a3-89ef-11e6-bbac-a45e60e298d3
Semi Ojeleye,2018-19,8,0.612,8,1.250,1307,7596c5b8-17ee-4dc9-808f-58edb17b7f97
Trey Lyles,2016-17,8,0.360,7,0.286,2223,ff42e242-89ef-11e6-a829-a45e60e298d3
Jaden McDaniels,2020-21,8,0.252,7,0.286,3173,12296efa-88ec-47a8-b8bb-306bf3fb4eda
Meyers Leonard,2019-20,8,0.371,8,0.625,2154,ff416f5c-89ef-11e6-9530-a45e60e298d3
Justin Anderson,2018-19,8,0.784,7,0.714,1020,ff4233d9-89ef-11e6-a605-a45e60e298d3
Jamil Wilson,2017-18,8,1.487,7,0.571,538,aa9a59de-738f-41dd-8515-089eb96535f9
Josh Harrellson,2013-14,8,1.329,6,0.857,602,ff411335-89ef-11e6-94b9-a45e60e298d3
Deonte Burton,2018-19,8,1.563,7,1.429,512,bb06d100-fe8d-461b-9852-2c4d4aa6ca9b
Jon Leuer,2014-15,8,0.498,6,1.333,1606,ff414ec7-89ef-11e6-9e51-a45e60e298d3
Jeff Withey,2016-17,8,0.904,7,0.429,885,ff42c514-89ef-11e6-b37e-a45e60e298d3
Joe Johnson,2014-15,8,0.138,8,0.625,5804,ff420245-89ef-11e6-a51a-a45e60e298d3
Marcus Smart,2016-17,8,0.136,8,0.500,5900,ff411907-89ef-11e6-9c68-a45e60e298d3
JaVale McGee,2015-16,8,1.071,7,0.571,747,ff41d4eb-89ef-11e6-8055-a45e60e298d3
Cody Zeller,2017-18,8,0.630,8,0.750,1270,ff42a38f-89ef-11e6-bb6d-a45e60e298d3
Henry Sims,2013-14,8,0.465,6,1.167,1722,ff41a97a-89ef-11e6-ae5c-a45e60e298d3
Wes Iwundu,2017-18,8,0.398,8,1.250,2011,97a648c9-b3ef-4487-b68b-7863ce5956cf
Danilo Gallinari,2015-16,8,0.219,8,0.625,3646,ff41b782-89ef-11e6-a39f-a45e60e298d3
Willy Hernangomez,2021-22,8,0.457,8,0.625,1751,cc8b058c-1df3-4fb6-9c8c-69bfbcdb9c6d
Victor Claver,2013-14,8,2.192,7,1.000,365,ff41c178-89ef-11e6-bff2-a45e60e298d3
Brandon Ingram,2021-22,8,0.184,8,0.000,4352,1dc46dbf-1a6f-4a01-b6c2-c818eac041c7
Sasha Kaun,2015-16,8,4.301,8,0.625,186,ff4202d1-89ef-11e6-a877-a45e60e298d3
Maurice Harkless,2020-21,8,0.494,7,0.286,1618,ff419068-89ef-11e6-bc37-a45e60e298d3
Ryan Kelly,2014-15,8,0.340,7,0.857,2355,ff4259d9-89ef-11e6-be45-a45e60e298d3
Eric Gordon,2020-21,8,0.482,8,0.500,1659,ff4252dc-89ef-11e6-8da2-a45e60e298d3
