Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Dean Wade,2019-20,9,6.040,8,0.875,149,1e2d49c4-8730-4914-a792-7685650ac8f8
Furkan Korkmaz,2021-22,9,0.303,9,1.556,2969,780a1ea9-9790-4850-9781-3edebdf86be0
Goran Dragic,2018-19,9,0.435,9,0.444,2068,ff41920c-89ef-11e6-b546-a45e60e298d3
Justin Holiday,2014-15,9,0.667,8,1.000,1349,ff4122b8-89ef-11e6-815c-a45e60e298d3
Paul Zipser,2016-17,9,0.467,9,0.222,1926,0dca9253-39dd-4d48-97fe-5f70ce71db10
Dennis Smith Jr.,2021-22,9,0.684,8,1.000,1316,4a0f330a-e571-48c4-a685-f82c9436c964
Lance Stephenson,2013-14,9,0.139,9,0.778,6460,ff426e70-89ef-11e6-8e05-a45e60e298d3
Victor Oladipo,2016-17,9,0.185,8,1.000,4864,ff415fa8-89ef-11e6-bc85-a45e60e298d3
Georges Niang,2019-20,9,0.425,9,1.000,2116,50996799-4e5d-4748-aa34-1d82c22a2151
Dennis Schroder,2016-17,9,0.166,8,1.125,5411,ff4217f3-89ef-11e6-ae83-a45e60e298d3
Jrue Holiday,2018-19,9,0.176,9,1.444,5112,ff41d294-89ef-11e6-b957-a45e60e298d3
Maurice Harkless,2013-14,9,0.242,8,0.375,3726,ff419068-89ef-11e6-bc37-a45e60e298d3
Milos Teodosic,2017-18,9,0.398,8,0.875,2259,782e5a8d-95fc-41f9-8e54-9c43d4a1ea6e
Andre Miller,2014-15,9,0.378,9,1.333,2381,ff401eae-89ef-11e6-9267-a45e60e298d3
Austin Rivers,2017-18,9,0.220,7,1.286,4096,ff424f4c-89ef-11e6-9d45-a45e60e298d3
Ryan Kelly,2016-17,9,4.167,8,0.875,216,ff4259d9-89ef-11e6-be45-a45e60e298d3
Tyler Johnson,2020-21,9,0.586,9,0.444,1536,ff418d82-89ef-11e6-bcb6-a45e60e298d3
Jeremy Evans,2015-16,9,1.714,9,0.889,525,ff429833-89ef-11e6-9c74-a45e60e298d3
J.J. Barea,2019-20,9,0.978,9,0.889,920,ff420014-89ef-11e6-b704-a45e60e298d3
Ben McLemore,2014-15,9,0.170,7,1.000,5289,ff414373-89ef-11e6-838d-a45e60e298d3
Isaiah Thomas,2013-14,9,0.189,8,1.375,4766,ff413f45-89ef-11e6-94c9-a45e60e298d3
Aaron Brooks,2014-15,9,0.236,6,1.333,3812,ff415697-89ef-11e6-a31e-a45e60e298d3
Chris Copeland,2015-16,9,3.041,8,0.875,296,ff4026cf-89ef-11e6-9326-a45e60e298d3
D.J. Augustin,2014-15,9,0.237,9,1.111,3798,ff403ad9-89ef-11e6-bbb3-a45e60e298d3
D'Angelo Russell,2015-16,9,0.202,8,0.375,4465,ff426914-89ef-11e6-bc15-a45e60e298d3
Wesley Matthews,2013-14,9,0.146,8,0.500,6184,ff41c663-89ef-11e6-9a14-a45e60e298d3
Ish Smith,2020-21,9,0.388,7,0.857,2321,ff42e68f-89ef-11e6-bf0b-a45e60e298d3
Damion Lee,2019-20,9,0.302,8,1.875,2982,a4d47e63-a2f1-4a00-a398-9d10c5d5320c
Ziaire Williams,2021-22,9,0.280,8,1.875,3216,c71a04a6-c990-4aa6-b355-31c2960196ca
Jarnell Stokes,2015-16,9,27.273,9,0.222,33,ff41b0e6-89ef-11e6-94d2-a45e60e298d3
Ricky Rubio,2016-17,9,0.187,8,0.875,4825,ff426628-89ef-11e6-83ab-a45e60e298d3
Jerryd Bayless,2014-15,9,0.258,7,0.429,3489,ff41b49e-89ef-11e6-85ab-a45e60e298d3
Tomas Satoransky,2018-19,9,0.202,9,0.667,4454,1d1ae977-4173-4baf-b60b-ec34a54c59e8
Josh Richardson,2020-21,9,0.238,9,1.556,3780,ff421202-89ef-11e6-aef1-a45e60e298d3
Matthew Dellavedova,2014-15,9,0.257,9,1.444,3505,ff423e8c-89ef-11e6-8429-a45e60e298d3
Alize Johnson,2020-21,9,2.059,9,0.889,437,c97ec77d-b190-477c-8f04-2d8be4554830
Matisse Thybulle,2020-21,9,0.284,8,0.750,3174,a4939489-3184-4e7b-a9ca-4efcc4b1d322
Tony Wroten,2013-14,9,0.254,8,0.750,3539,ff411ad4-89ef-11e6-b279-a45e60e298d3
Chris Paul,2015-16,9,0.178,8,1.125,5062,ff4144dc-89ef-11e6-85fd-a45e60e298d3
Naji Marshall,2021-22,9,0.537,7,0.286,1675,3c08666a-8d19-4f2a-808b-6bdfc595fb89
Mike Conley,2016-17,9,0.189,7,1.714,4751,ff42cf6e-89ef-11e6-9ec8-a45e60e298d3
Kelly Oubre Jr.,2015-16,9,0.653,9,0.889,1378,ff425a5c-89ef-11e6-85ff-a45e60e298d3
Jake Layman,2018-19,9,0.326,7,2.000,2762,ff42a38f-89ef-11e6-bb06-a45e60e298d3
Johnathan Motley,2019-20,9,10.714,6,1.333,84,e80ea91f-6ac5-4dc3-8e99-3e5f1835eff4
Bruce Brown,2019-20,9,0.279,9,1.333,3224,c533a0b5-c755-4432-8f91-21478b6fb23e
Cedi Osman,2017-18,9,0.608,9,1.556,1480,0e831dbf-a607-441b-9309-7c01309cbc06
JaKarr Sampson,2015-16,9,0.381,9,0.889,2362,ff42a55c-89ef-11e6-be00-a45e60e298d3
Josh Richardson,2015-16,9,0.314,9,0.333,2869,ff421202-89ef-11e6-aef1-a45e60e298d3
Shane Larkin,2014-15,9,0.261,7,1.286,3453,ff422b21-89ef-11e6-aab9-a45e60e298d3
Jrue Holiday,2014-15,9,0.342,8,0.625,2632,ff41d294-89ef-11e6-b957-a45e60e298d3
Aaron Brooks,2013-14,9,0.290,8,0.875,3099,ff415697-89ef-11e6-a31e-a45e60e298d3
Ramon Sessions,2013-14,9,0.214,8,1.375,4202,ff41984c-89ef-11e6-a30e-a45e60e298d3
Bryn Forbes,2018-19,9,0.178,9,0.889,5064,ff42a38f-89ef-11e6-bb39-a45e60e298d3
JR Smith,2014-15,9,0.178,9,1.444,5049,ff403f7d-89ef-11e6-b44d-a45e60e298d3
Bryn Forbes,2020-21,9,0.266,7,1.125,3383,ff42a38f-89ef-11e6-bb39-a45e60e298d3
Bogdan Bogdanovic,2019-20,9,0.252,9,1.111,3569,e49ea281-96a1-4fb0-86f1-4193da47bba0
Luke Kennard,2019-20,9,0.506,7,0.714,1778,ce05f2c9-ea51-480e-99fe-ed521e9f9b36
John Wall,2014-15,9,0.147,8,1.000,6102,ff41f061-89ef-11e6-bccf-a45e60e298d3
Jordan Hamilton,2013-14,9,0.448,7,0.286,2009,ff41b7e6-89ef-11e6-aaf6-a45e60e298d3
Davion Mitchell,2021-22,9,0.212,8,1.125,4237,7327a06f-c9a9-4448-8070-ff066ef90e9c
Derek Fisher,2013-14,9,0.273,8,0.250,3300,ff41e6e3-89ef-11e6-90ce-a45e60e298d3
Monta Ellis,2016-17,9,0.220,6,2.000,4082,ff4169a8-89ef-11e6-ba66-a45e60e298d3
Jamal Crawford,2014-15,9,0.219,8,0.750,4115,ff4110b5-89ef-11e6-9100-a45e60e298d3
Rajon Rondo,2020-21,9,0.463,9,0.444,1942,ff411263-89ef-11e6-9227-a45e60e298d3
Sterling Brown,2017-18,9,0.575,8,1.250,1565,3f8dbaed-6ff0-413e-9d91-71ad1dcfe7aa
Svi Mykhailiuk,2019-20,9,0.354,8,0.750,2542,63dce3f3-2081-4a8c-8166-45a4bd39766a
Patrick McCaw,2016-17,9,0.346,7,0.571,2599,ff42a38f-89ef-11e6-bb23-a45e60e298d3
RJ Barrett,2021-22,9,0.186,9,0.444,4834,23d39d4a-f3dd-4693-b8f6-807d2f6551b8
Derrick Jones Jr.,2020-21,9,0.330,8,1.000,2730,0511e7cf-e543-4547-aa9d-1c80e0ec3ad8
Archie Goodwin,2015-16,9,0.397,9,0.667,2265,ff410cf5-89ef-11e6-b306-a45e60e298d3
Aaron Nesmith,2021-22,9,0.703,9,0.556,1281,dbbeaca0-300d-47d1-a3eb-d5c96788f056
Rajon Rondo,2016-17,9,0.239,9,1.111,3771,ff411263-89ef-11e6-9227-a45e60e298d3
Micah Potter,2021-22,9,12.676,9,0.889,71,1e89c60d-b20e-4499-aba4-b13dba295a52
Damjan Rudez,2015-16,9,1.676,8,0.875,537,ff418b68-89ef-11e6-b496-a45e60e298d3
Dejounte Murray,2020-21,9,0.202,7,0.857,4456,ff42a38f-89ef-11e6-bb37-a45e60e298d3
Jimmy Butler,2015-16,9,0.185,9,0.889,4868,ff41f5c7-89ef-11e6-8f93-a45e60e298d3
Raymond Felton,2013-14,9,0.244,8,0.875,3688,ff41a45e-89ef-11e6-8e75-a45e60e298d3
Mangok Mathiang,2017-18,9,22.500,7,0.714,40,35a5ca4f-c49b-40dd-9c68-ef8b364359c1
Kentavious Caldwell-Pope,2020-21,9,0.214,8,0.875,4205,ff4131ae-89ef-11e6-b703-a45e60e298d3
Justin Jackson,2018-19,9,0.264,8,0.875,3406,9d236e1d-dbc3-4d91-9831-28824b619344
D'Angelo Russell,2016-17,9,0.243,9,0.889,3710,ff426914-89ef-11e6-bc15-a45e60e298d3
Kyle Lowry,2015-16,9,0.132,8,1.000,6793,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Donovan Mitchell,2021-22,9,0.179,9,1.333,5032,aff7b0a9-36f0-40e8-9150-27cb54d537b5
Quincy Miller,2013-14,9,0.561,9,0.778,1604,ff4037e1-89ef-11e6-a91d-a45e60e298d3
Chris McCullough,2017-18,8,4.211,8,0.625,190,ff42c257-89ef-11e6-a7ac-a45e60e298d3
Garrett Temple,2018-19,8,0.187,8,0.875,4272,ff41edb0-89ef-11e6-9c0d-a45e60e298d3
Matisse Thybulle,2021-22,8,0.220,7,1.286,3632,a4939489-3184-4e7b-a9ca-4efcc4b1d322
De'Anthony Melton,2021-22,8,0.207,8,0.875,3859,6d56e1fd-6fd3-4c89-a0b7-198a5968d09c
Dennis Schroder,2015-16,8,0.225,8,0.750,3554,ff4217f3-89ef-11e6-ae83-a45e60e298d3
Joshua Primo,2021-22,8,0.393,8,0.875,2035,13d0e71f-6143-4143-bfb0-d286dc154460
Quincy Pondexter,2014-15,8,0.218,8,1.125,3663,ff424b3d-89ef-11e6-855f-a45e60e298d3
Raymond Felton,2017-18,8,0.294,7,1.143,2724,ff41a45e-89ef-11e6-8e75-a45e60e298d3
Trae Young,2020-21,8,0.144,8,0.875,5571,c5a71c6c-abfb-42b6-a99d-cf093ce04af6
Troy Brown Jr.,2021-22,8,0.357,8,0.750,2244,4518e458-a97b-405a-95d1-4007f01284bb
Kyrie Irving,2015-16,8,0.171,7,0.857,4678,ff4221b5-89ef-11e6-b799-a45e60e298d3
Zach LaVine,2018-19,8,0.184,8,1.125,4348,ff41db0f-89ef-11e6-9d44-a45e60e298d3
Ramon Sessions,2015-16,8,0.235,8,1.250,3409,ff41984c-89ef-11e6-a30e-a45e60e298d3
Evan Fournier,2017-18,8,0.211,7,1.143,3790,ff429e0f-89ef-11e6-b5e6-a45e60e298d3
R.J. Hampton,2021-22,8,0.277,8,1.500,2887,334fbffd-a1d3-4dd4-8ed0-b56874024ccd
Lindy Waters III,2021-22,8,0.831,8,0.625,963,7c451c3b-92d4-4b90-9dc9-27deee08526f
Torrey Craig,2019-20,8,0.276,8,1.000,2901,a5e7ac10-9637-40cd-a5c2-644cbf8b1bc6
Taurean Prince,2017-18,8,0.170,7,1.000,4719,2c149b55-362f-449d-9fa2-6fd6b1403b69
Devin Harris,2018-19,8,0.368,5,1.200,2174,ff41390f-89ef-11e6-a5b3-a45e60e298d3
Goran Dragic,2015-16,8,0.146,6,0.667,5473,ff41920c-89ef-11e6-b546-a45e60e298d3
Eric Bledsoe,2016-17,8,0.183,7,2.000,4360,ff403c19-89ef-11e6-8fd5-a45e60e298d3
Chuma Okeke,2020-21,8,0.343,7,1.286,2329,a52a4f64-adcc-469d-86c4-294511ca90d5
Monte Morris,2021-22,8,0.166,7,1.143,4825,c1eca9c0-9e1d-4215-9e2b-3ef3a9d9312b
Eric Gordon,2013-14,8,0.203,7,0.429,3934,ff4252dc-89ef-11e6-8da2-a45e60e298d3
Vlatko Cancar,2021-22,8,2.067,8,0.750,387,52652701-288a-40b5-8df2-d3631d27b141
Corey Brewer,2018-19,8,0.772,7,0.429,1036,ff41f768-89ef-11e6-ad78-a45e60e298d3
Jamal Crawford,2018-19,8,0.314,7,0.857,2551,ff4110b5-89ef-11e6-9100-a45e60e298d3
Derrick White,2020-21,8,0.370,8,1.000,2165,297a0fda-0a03-4003-bf39-aa92b7a730ff
Kyle Korver,2014-15,8,0.140,8,1.250,5696,ff41d370-89ef-11e6-a419-a45e60e298d3
Alexey Shved,2013-14,8,0.630,8,0.875,1270,ff4284d1-89ef-11e6-b5f0-a45e60e298d3
Jake Layman,2019-20,8,0.710,8,0.875,1127,ff42a38f-89ef-11e6-bb06-a45e60e298d3
Jerian Grant,2017-18,8,0.239,8,1.000,3350,ff418ff8-89ef-11e6-b2d9-a45e60e298d3
Jeremy Lin,2018-19,8,0.255,7,0.571,3135,ff412326-89ef-11e6-829b-a45e60e298d3
Jrue Holiday,2013-14,8,0.365,6,0.833,2190,ff41d294-89ef-11e6-b957-a45e60e298d3
Stephen Curry,2017-18,8,0.181,7,1.286,4430,ff4179a1-89ef-11e6-909f-a45e60e298d3
Tony Parker,2014-15,8,0.191,8,1.125,4180,ff419a66-89ef-11e6-a2a6-a45e60e298d3
Kentavious Caldwell-Pope,2014-15,8,0.160,8,1.000,5009,ff4131ae-89ef-11e6-b703-a45e60e298d3
Danny Green,2013-14,8,0.190,7,0.429,4210,ff427063-89ef-11e6-9a2b-a45e60e298d3
Ish Smith,2019-20,8,0.210,7,1.286,3807,ff42e68f-89ef-11e6-bf0b-a45e60e298d3
Kyle Singler,2014-15,8,0.234,8,1.125,3420,ff41b28a-89ef-11e6-a62c-a45e60e298d3
Malcolm Brogdon,2018-19,8,0.186,8,0.500,4298,6d399776-0a8b-4a5e-8e08-169436625746
Seth Curry,2019-20,8,0.227,7,0.571,3520,ff414163-89ef-11e6-9d7d-a45e60e298d3
Shelvin Mack,2018-19,8,0.323,7,1.857,2475,ff42c938-89ef-11e6-9320-a45e60e298d3
Donovan Mitchell,2018-19,8,0.142,8,0.500,5640,aff7b0a9-36f0-40e8-9150-27cb54d537b5
Devin Robinson,2018-19,8,4.082,6,0.833,196,1444fc42-0532-4394-b486-4e11988adb2c
Terry Rozier,2016-17,8,0.261,8,0.750,3065,ff4108b5-89ef-11e6-8854-a45e60e298d3
Royce O'Neale,2018-19,8,0.219,7,1.000,3653,b737be07-9b70-42c2-8ab4-41c14ae7c288
Jake Layman,2020-21,8,0.608,8,0.625,1316,ff42a38f-89ef-11e6-bb06-a45e60e298d3
Cameron Payne,2020-21,8,0.268,7,0.571,2981,ff401ddc-89ef-11e6-b033-a45e60e298d3
Lance Stephenson,2017-18,8,0.209,8,0.500,3822,ff426e70-89ef-11e6-8e05-a45e60e298d3
Darius Miller,2013-14,8,0.593,3,0.000,1348,ff412678-89ef-11e6-9f60-a45e60e298d3
Jimmy Butler,2014-15,8,0.139,8,0.375,5764,ff41f5c7-89ef-11e6-8f93-a45e60e298d3
Langston Galloway,2015-16,8,0.202,8,1.000,3965,ff41bf66-89ef-11e6-9859-a45e60e298d3
Rodions Kurucs,2020-21,8,2.920,6,1.167,274,d7977f73-298e-4b83-8e2f-bfdda55be5c6
Zach LaVine,2020-21,8,0.190,8,0.750,4204,ff41db0f-89ef-11e6-9d44-a45e60e298d3
Austin Rivers,2021-22,8,0.249,7,1.000,3207,ff424f4c-89ef-11e6-9d45-a45e60e298d3
Earl Clark,2014-15,8,3.670,8,1.125,218,ff426ef3-89ef-11e6-83b1-a45e60e298d3
Brandon Jennings,2013-14,8,0.151,7,1.143,5293,ff42dad4-89ef-11e6-9015-a45e60e298d3
Austin Rivers,2018-19,8,0.174,7,0.571,4599,ff424f4c-89ef-11e6-9d45-a45e60e298d3
Amile Jefferson,2019-20,8,5.263,6,0.667,152,e7feaa8a-6045-4b4e-a333-0aba549ce665
Chris Paul,2016-17,8,0.187,8,0.375,4273,ff4144dc-89ef-11e6-85fd-a45e60e298d3
Jeremy Lin,2014-15,8,0.212,7,1.000,3771,ff412326-89ef-11e6-829b-a45e60e298d3
Zach LaVine,2016-17,8,0.236,8,0.250,3388,ff41db0f-89ef-11e6-9d44-a45e60e298d3
Doug McDermott,2016-17,8,0.261,7,1.000,3061,ff429511-89ef-11e6-92ae-a45e60e298d3
Evan Fournier,2014-15,8,0.250,7,1.000,3204,ff429e0f-89ef-11e6-b5e6-a45e60e298d3
Jarrett Jack,2013-14,8,0.189,8,1.250,4229,ff413a4f-89ef-11e6-b3e9-a45e60e298d3
Thanasis Antetokounmpo,2019-20,8,2.797,8,1.250,286,ff41c4c0-89ef-11e6-aadb-a45e60e298d3
Damyean Dotson,2020-21,8,0.437,8,1.000,1832,fe51870c-6d99-487a-a94a-6d28c0751aa4
Tyrone Wallace,2017-18,8,0.447,7,0.143,1789,8bb55d1e-6714-4485-9f24-f97e5058db14
KJ McDaniels,2016-17,8,0.774,8,0.375,1034,ff42a5d4-89ef-11e6-aa7c-a45e60e298d3
Sterling Brown,2018-19,8,0.312,8,1.375,2567,3f8dbaed-6ff0-413e-9d91-71ad1dcfe7aa
Stanley Johnson,2019-20,8,2.210,8,1.250,362,ff428a2b-89ef-11e6-9208-a45e60e298d3
Stanley Johnson,2015-16,8,0.228,8,1.500,3508,ff428a2b-89ef-11e6-9208-a45e60e298d3
Raymond Felton,2016-17,8,0.220,8,0.500,3629,ff41a45e-89ef-11e6-8e75-a45e60e298d3
Rajon Rondo,2014-15,8,0.193,8,0.375,4154,ff411263-89ef-11e6-9227-a45e60e298d3
Danny Green,2020-21,8,0.181,7,0.857,4429,ff427063-89ef-11e6-9a2b-a45e60e298d3
Donte DiVincenzo,2019-20,8,0.221,6,0.333,3613,6e7b6d33-81f7-48b2-923c-cb505f2585f4
Bradley Beal,2015-16,8,0.230,7,1.286,3485,ff42a3fd-89ef-11e6-a6b5-a45e60e298d3
Tariq Owens,2019-20,8,26.667,7,0.375,30,e43cb9ee-3aac-4f58-9695-a9904f713e93
Jonathon Simmons,2017-18,8,0.194,8,1.750,4124,ff41abf3-89ef-11e6-893b-a45e60e298d3
Will Barton,2019-20,8,0.208,7,0.286,3840,ff424aba-89ef-11e6-9178-a45e60e298d3
Cole Anthony,2020-21,8,0.308,8,1.000,2595,e3579b1d-ad5d-4a5a-a9ba-57856209a055
Kevin Knox II,2021-22,8,1.663,8,0.875,481,868bf1ee-0aa9-4762-a685-b32801d25e6a
Jalen Jones,2018-19,8,1.835,6,0.500,436,4a95a491-e927-488c-b4de-189396d402ce
Kentavious Caldwell-Pope,2016-17,8,0.161,8,1.250,4981,ff4131ae-89ef-11e6-b703-a45e60e298d3
Alize Johnson,2018-19,8,5.714,7,1.429,140,c97ec77d-b190-477c-8f04-2d8be4554830
Chris Johnson,2015-16,8,0.477,7,1.143,1677,ff41a24c-89ef-11e6-a166-a45e60e298d3
Toney Douglas,2015-16,8,0.315,7,1.000,2538,ff424197-89ef-11e6-81c4-a45e60e298d3
Ronny Turiaf,2014-15,8,34.783,6,1.500,23,ff423978-89ef-11e6-81a7-a45e60e298d3
Bryn Forbes,2021-22,8,0.288,8,0.625,2782,ff42a38f-89ef-11e6-bb39-a45e60e298d3
Dennis Schroder,2018-19,8,0.155,8,0.500,5172,ff4217f3-89ef-11e6-ae83-a45e60e298d3
Allen Crabbe,2017-18,8,0.193,8,1.250,4152,ff411763-89ef-11e6-b6ed-a45e60e298d3
Monta Ellis,2015-16,8,0.134,7,1.143,5953,ff4169a8-89ef-11e6-ba66-a45e60e298d3
Randy Foye,2013-14,8,0.161,7,0.857,4965,ff429da1-89ef-11e6-b342-a45e60e298d3
O.J. Mayo,2015-16,8,0.372,7,1.571,2150,ff410b3d-89ef-11e6-b1e3-a45e60e298d3
Alan Anderson,2014-15,8,0.217,7,1.000,3680,ff417e97-89ef-11e6-b78b-a45e60e298d3
Jameel Warney,2017-18,8,15.686,7,1.857,51,7d3ad3c0-dbe3-479c-8089-4427ebe16445
Will Bynum,2013-14,8,0.395,8,1.000,2024,ff41b5d4-89ef-11e6-8c23-a45e60e298d3
Wes Iwundu,2018-19,8,0.300,8,1.875,2666,97a648c9-b3ef-4487-b68b-7863ce5956cf
Denzel Valentine,2017-18,8,0.189,8,0.625,4222,cee8bbcf-da69-47df-a481-0e21bd2397e7
Courtney Lee,2015-16,8,0.160,7,0.857,4996,ff41f170-89ef-11e6-9702-a45e60e298d3
Cam Reddish,2020-21,8,0.454,7,0.714,1761,5cef3c95-c7c7-4206-b70c-41f647f9498b
George Hill,2017-18,8,0.174,7,1.000,4605,ff41ab8f-89ef-11e6-878b-a45e60e298d3
Ricky Rubio,2015-16,8,0.174,7,0.286,4599,ff426628-89ef-11e6-83ab-a45e60e298d3
Jeremy Lin,2013-14,8,0.180,5,1.000,4435,ff412326-89ef-11e6-829b-a45e60e298d3
Lou Williams,2017-18,8,0.152,7,0.714,5261,ff411e26-89ef-11e6-89da-a45e60e298d3
DeMar DeRozan,2015-16,8,0.119,7,0.429,6720,ff41b9f8-89ef-11e6-b823-a45e60e298d3
Lou Williams,2014-15,8,0.195,8,0.750,4093,ff411e26-89ef-11e6-89da-a45e60e298d3
D'Angelo Russell,2017-18,8,0.319,7,0.286,2507,ff426914-89ef-11e6-bc15-a45e60e298d3
Jalen Brunson,2019-20,8,0.390,8,0.625,2050,55a67dca-0c9e-4827-a122-93e74f23c8be
Josh Okogie,2020-21,8,0.316,7,0.571,2533,e414671d-fc49-493d-8558-a8f149967400
Brandon Williams,2021-22,8,0.613,8,1.750,1306,f9c0fbb4-7bc8-4f11-9f04-fe647ce84a66
Derrick Rose,2016-17,8,0.193,7,0.714,4144,ff412038-89ef-11e6-9f9e-a45e60e298d3
Anthony Morrow,2013-14,8,0.302,6,0.833,2645,ff4270e6-89ef-11e6-9fdc-a45e60e298d3
Metta World Peace,2015-16,8,0.712,7,0.429,1124,ff41660f-89ef-11e6-a8a2-a45e60e298d3
O.J. Mayo,2014-15,8,0.222,8,1.375,3600,ff410b3d-89ef-11e6-b1e3-a45e60e298d3
Kyle Anderson,2016-17,8,0.336,6,1.667,2379,ff42ce05-89ef-11e6-b640-a45e60e298d3
Greivis Vasquez,2014-15,8,0.200,8,1.000,3994,ff416263-89ef-11e6-ba01-a45e60e298d3
Yogi Ferrell,2016-17,8,0.342,8,0.875,2337,c6f5db6d-bd79-4e5e-9d24-c12622407762
Tony Parker,2018-19,8,0.391,7,1.000,2048,ff419a66-89ef-11e6-a2a6-a45e60e298d3
Devonte' Graham,2021-22,8,0.179,8,1.125,4460,9d4a1a78-5c95-4e88-be28-acf5f55c35cd
Cedi Osman,2021-22,7,0.234,7,0.143,2996,0e831dbf-a607-441b-9309-7c01309cbc06
Damian Lillard,2013-14,7,0.107,6,0.333,6568,ff42baa6-89ef-11e6-8e45-a45e60e298d3
Tyler Johnson,2016-17,7,0.163,7,1.143,4298,ff418d82-89ef-11e6-bcb6-a45e60e298d3
Tony Parker,2013-14,7,0.134,7,1.000,5231,ff419a66-89ef-11e6-a2a6-a45e60e298d3
Kobe Bryant,2014-15,7,0.294,6,1.000,2385,ff42e2b8-89ef-11e6-bb21-a45e60e298d3
Justin Jackson,2017-18,7,0.235,7,0.286,2982,9d236e1d-dbc3-4d91-9831-28824b619344
Chris Chiozza,2019-20,7,0.701,7,1.000,998,0217f93f-6328-45d4-8eb5-e7c99a5d8dac
Isaiah Thomas,2019-20,7,0.352,7,2.143,1988,ff413f45-89ef-11e6-94c9-a45e60e298d3
Anthony Bennett,2015-16,7,4.070,7,0.857,172,ff423d87-89ef-11e6-953e-a45e60e298d3
Andrew Harrison,2016-17,7,0.231,4,0.250,3029,2148409e-66df-4c59-941f-73bbd8138eb0
Donovan Mitchell,2019-20,7,0.131,7,1.286,5353,aff7b0a9-36f0-40e8-9150-27cb54d537b5
Frank Ntilikina,2018-19,7,0.379,6,1.500,1848,436f44bb-97bb-48fe-9d35-cafd43affe99
Corey Brewer,2013-14,7,0.132,5,0.400,5308,ff41f768-89ef-11e6-ad78-a45e60e298d3
Stanley Johnson,2017-18,7,0.186,6,0.833,3773,ff428a2b-89ef-11e6-9208-a45e60e298d3
Tyrese Haliburton,2020-21,7,0.192,7,1.143,3641,cfa4bc2b-5a9b-408b-9561-f09aaa79c118
Andre Miller,2015-16,7,0.766,6,0.000,914,ff401eae-89ef-11e6-9267-a45e60e298d3
Deonte Burton,2019-20,7,0.911,7,2.000,768,bb06d100-fe8d-461b-9852-2c4d4aa6ca9b
Axel Toupane,2020-21,7,4.795,7,1.000,146,ff4136fd-89ef-11e6-a349-a45e60e298d3
Gary Clark,2021-22,7,0.904,7,0.571,774,59c096a0-cb02-4eec-a34d-d62f6bd8ce8e
Kentavious Caldwell-Pope,2015-16,7,0.121,5,0.800,5784,ff4131ae-89ef-11e6-b703-a45e60e298d3
Monte Morris,2018-19,7,0.160,7,1.000,4375,c1eca9c0-9e1d-4215-9e2b-3ef3a9d9312b
Kevin Martin,2014-15,7,0.278,7,1.000,2514,ff4121e6-89ef-11e6-b57b-a45e60e298d3
John Konchar,2021-22,7,0.251,7,1.143,2788,f0e332ef-49fc-4a7b-80d4-af52eeaa87d2
Coby White,2021-22,7,0.195,7,1.000,3597,eba85c93-2f2c-494d-9100-fbc7d37d953d
Brian Roberts,2013-14,7,0.224,7,1.143,3121,ff425f33-89ef-11e6-9a87-a45e60e298d3
Elfrid Payton,2018-19,7,0.258,7,0.714,2712,ff4126dc-89ef-11e6-a96d-a45e60e298d3
Shelvin Mack,2015-16,7,0.350,7,0.429,2001,ff42c938-89ef-11e6-9320-a45e60e298d3
Matthew Dellavedova,2013-14,7,0.287,7,1.000,2437,ff423e8c-89ef-11e6-8429-a45e60e298d3
Tyler Dorsey,2018-19,7,0.476,6,0.167,1471,550707e7-45da-4025-9e71-2a3bfb420bd0
Sebastian Telfair,2014-15,7,1.163,7,1.429,602,ff424011-89ef-11e6-afba-a45e60e298d3
Norris Cole,2014-15,7,0.197,6,2.000,3560,ff4138ab-89ef-11e6-af4b-a45e60e298d3
Ben McLemore,2013-14,7,0.168,7,0.857,4159,ff414373-89ef-11e6-838d-a45e60e298d3
D.J. Augustin,2020-21,7,0.300,7,1.000,2337,ff403ad9-89ef-11e6-bbb3-a45e60e298d3
Toure' Murry,2013-14,7,0.960,6,0.667,729,ff41832b-89ef-11e6-b2e2-a45e60e298d3
Norman Powell,2021-22,7,0.229,6,0.667,3060,ff402585-89ef-11e6-9600-a45e60e298d3
Wesley Johnson,2014-15,7,0.159,7,0.714,4397,ff41cb82-89ef-11e6-9378-a45e60e298d3
Tyler Johnson,2018-19,7,0.224,7,1.000,3130,ff418d82-89ef-11e6-bcb6-a45e60e298d3
Rodney Hood,2014-15,7,0.352,6,1.000,1986,ff418045-89ef-11e6-9970-a45e60e298d3
C.J. Watson,2016-17,7,0.346,6,1.333,2021,ff421182-89ef-11e6-b209-a45e60e298d3
Kyrie Irving,2017-18,7,0.192,6,1.000,3651,ff4221b5-89ef-11e6-b799-a45e60e298d3
Tony Parker,2015-16,7,0.163,7,1.000,4307,ff419a66-89ef-11e6-a2a6-a45e60e298d3
Shai Gilgeous-Alexander,2018-19,7,0.143,7,1.429,4908,dab66e20-d19b-4991-a9d4-898a21d2fade
Juancho Hernangomez,2020-21,7,0.375,6,1.833,1867,47f10b8f-1ebb-4288-8762-cbc3a34cfb57
Isaiah Todd,2021-22,7,4.895,7,0.571,143,1dbb419d-3008-45c5-aade-fb964248499e
